Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,N_SOIL,P_SOIL,K_SOIL,TEMPERATURE,HUMIDITY,ph,RAINFALL,CROP_PRICE
Rice,2019,Kharif     ,Andhra Pradesh,1526425.0,5342033,899.2,262178758.0,564777.25,3.517692308,76.0,40.0,43.0,25.15745531,83.11713476,5.070175667,231.3843163,1760.0
Rice,2019,Rabi       ,Andhra Pradesh,829557.0,3798058,899.2,142484710.3,306936.09,3.873076923,85.0,38.0,41.0,21.58711777,82.7883708,6.249050656,276.6552459,300.0
Rice,2019,Rabi       ,Andhra Pradesh,829557.0,3798058,899.2,142484710.3,306936.09,3.873076923,91.0,35.0,39.0,23.79391957,80.41817957,6.970859754,206.2611855,760.0
Rice,2019,Rabi       ,Andhra Pradesh,829557.0,3798058,899.2,142484710.3,306936.09,3.873076923,77.0,38.0,36.0,21.8652524,80.1923008,5.953933276,224.5550169,4600.0
Rice,2019,Rabi       ,Andhra Pradesh,829557.0,3798058,899.2,142484710.3,306936.09,3.873076923,88.0,35.0,40.0,23.57943626,83.58760316,5.85393208,291.2986618,1900.0
Rice,2019,Kharif     ,Andhra Pradesh,1526425.0,5342033,899.2,262178758.0,564777.25,3.517692308,60.0,48.0,39.0,24.28209415,80.30025587,7.042299069,231.0863347,620.0
Rice,2019,Kharif     ,Andhra Pradesh,1526425.0,5342033,899.2,262178758.0,564777.25,3.517692308,85.0,38.0,41.0,21.58711777,82.7883708,6.249050656,276.6552459,300.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,76.0,51.0,18.0,26.16985907,71.96246617,6.247040422,79.84925393,475.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,67.0,60.0,25.0,24.92162194,66.78627406,5.750254943,109.2162279,3000.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,71.0,60.0,22.0,26.07470121,59.37147589,6.2048017,85.75692395,2500.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,90.0,57.0,24.0,18.92851916,72.80086137,6.158860284,82.34162918,1700.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,67.0,35.0,22.0,23.30546753,63.24648023,6.385684214,108.7603001,1350.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,60.0,54.0,19.0,18.74826712,62.49878458,6.417820493,70.23401597,5875.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,83.0,58.0,23.0,19.74213321,59.66263104,6.381201909,65.50861389,1375.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,83.0,57.0,19.0,25.73044432,70.74739256,6.877869005,98.73771338,5250.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,69.0,51.0,23.0,22.21738222,72.85462807,6.80163854,106.6213157,2927.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,75.0,56.0,18.0,19.39851734,62.35750641,5.696205468,60.95197486,1182.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,98.0,35.0,18.0,23.79746068,74.82913698,6.252797548,91.76337172,1475.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,76.0,57.0,18.0,18.9802729,74.52600826,6.092725883,94.26249353,3005.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,99.0,56.0,17.0,24.10859207,73.13112261,6.234330356,71.07562236,3147.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,60.0,44.0,23.0,24.7947077,70.04556743,5.722579819,76.72860067,1387.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,74.0,48.0,17.0,21.63162756,60.27766379,6.430616465,69.21803098,3755.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,89.0,60.0,17.0,25.37548751,57.21025565,5.983952675,101.7004306,1182.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,73.0,45.0,21.0,24.60532218,73.58868502,6.636803223,96.59195302,3800.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,96.0,54.0,22.0,25.70196694,61.33450447,6.960358276,83.20711308,1750.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,94.0,54.0,17.0,23.39128187,61.74427165,5.871647806,107.3198135,2500.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,95.0,38.0,22.0,19.84939404,61.24500053,5.730617109,100.7689246,2000.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,84.0,44.0,21.0,21.869274,61.91044947,5.850439831,107.2681929,5200.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,77.0,58.0,19.0,22.8056033,56.50768935,5.791649933,101.5952794,3350.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,66.0,44.0,20.0,19.0781471,69.02298571,6.740000688,80.72515943,1697.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,63.0,35.0,16.0,22.02720976,65.35549924,6.272417541,83.73280082,2850.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,90.0,49.0,21.0,24.84016732,68.3584573,6.472523287,74.05474936,3700.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,79.0,45.0,20.0,23.80546189,59.24537979,5.715208817,89.9622014,2750.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,81.0,49.0,20.0,18.04185513,60.61494304,5.513697923,104.2321615,1650.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,67.0,51.0,24.0,23.50297882,61.32026065,5.584171461,64.77791424,1300.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,86.0,36.0,24.0,26.54986394,72.89187265,5.787268394,73.33636055,5400.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,76.0,48.0,18.0,19.29563411,69.63481219,5.77597783,83.21030571,5400.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,75.0,53.0,18.0,20.68899915,59.4375337,6.864793607,103.651438,5400.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,81.0,45.0,23.0,19.32666088,68.034493,6.192360003,84.22969177,5400.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,100.0,48.0,16.0,25.71895816,67.22190688,5.54990242,74.51490791,4850.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,60.0,44.0,23.0,24.7947077,70.04556743,5.722579819,76.72860067,1387.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,94.0,39.0,18.0,23.89114571,57.48775781,5.893093135,102.8301942,1900.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,75.0,49.0,15.0,21.53574127,71.50905983,5.918263801,102.4852929,1525.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,78.0,48.0,22.0,23.08974909,63.10459626,5.588650585,70.43473609,1900.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,87.0,54.0,20.0,25.61707368,63.4711755,6.576418207,108.8303762,1800.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,87.0,35.0,25.0,21.44526922,63.1621551,6.178056304,65.88951188,1850.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,63.0,43.0,19.0,18.51816776,55.53128131,6.641906353,90.988051,1425.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,71.0,35.0,24.0,22.27373646,59.52193158,5.826426917,67.96704792,3800.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,99.0,50.0,15.0,18.14710054,71.09445342,5.573286437,88.07753741,4010.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,99.0,39.0,18.0,19.20129357,68.30578978,6.11275104,87.85092352,750.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,62.0,48.0,20.0,21.70181447,60.47470519,6.708446922,95.71388473,850.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,86.0,37.0,16.0,20.51716779,59.21235483,5.561510732,67.61013737,1250.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,94.0,50.0,19.0,23.30355338,73.62548442,5.873242491,97.59081274,3000.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,76.0,39.0,24.0,24.2547451,55.64709899,6.995843776,64.23845455,3300.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,77.0,52.0,17.0,24.86374934,65.7420046,5.714799723,75.82270467,1750.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,74.0,39.0,23.0,22.6265115,65.77472881,6.78073637,88.17251033,1400.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,87.0,54.0,20.0,25.61707368,63.4711755,6.576418207,108.8303762,1800.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,66.0,54.0,21.0,25.19008683,60.2001687,5.919045532,72.12375573,1325.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,63.0,58.0,22.0,18.25405352,55.28220433,6.204747653,63.72358154,3475.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,70.0,47.0,17.0,24.6129118,70.4162444,6.600827017,104.1626147,1500.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,61.0,41.0,17.0,25.1420613,65.26185135,6.021902237,76.68456006,2450.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,66.0,53.0,19.0,23.09348056,60.1159381,6.033550195,65.49730729,2900.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,74.0,55.0,19.0,18.05033737,62.89366992,6.28886807,84.23613484,3150.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,77.0,57.0,21.0,24.9321581,73.80435276,6.550563823,79.74078719,1425.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,61.0,44.0,17.0,26.10018422,71.57476937,6.931756558,102.2662445,825.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,65.0,60.0,22.0,25.36768364,72.52054555,6.606984086,107.9124111,850.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,78.0,37.0,22.0,25.34217103,63.31801994,6.330554389,74.52082026,1600.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,78.0,58.0,15.0,25.00933355,67.816568,6.528631266,62.91359494,3000.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,92.0,60.0,23.0,18.66746724,71.516474,5.721667141,69.93293255,700.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,79.0,59.0,17.0,20.37999665,63.73849998,6.644205485,108.5054416,950.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,91.0,55.0,15.0,18.09300227,72.61024172,6.376651091,78.96159541,850.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,84.0,44.0,21.0,21.869274,61.91044947,5.850439831,107.2681929,5200.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,94.0,50.0,19.0,23.30355338,73.62548442,5.873242491,97.59081274,3000.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,66.0,44.0,20.0,19.0781471,69.02298571,6.740000688,80.72515943,1697.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,63.0,35.0,16.0,22.02720976,65.35549924,6.272417541,83.73280082,2850.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,79.0,45.0,20.0,23.80546189,59.24537979,5.715208817,89.9622014,2750.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,72.0,60.0,25.0,18.52510753,69.0276233,5.773454729,88.10234397,1400.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,67.0,51.0,24.0,23.50297882,61.32026065,5.584171461,64.77791424,1300.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,86.0,36.0,24.0,26.54986394,72.89187265,5.787268394,73.33636055,5400.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,71.0,54.0,16.0,22.61359953,63.69070564,5.749914421,87.75953857,2600.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,60.0,38.0,17.0,18.41932981,64.23580251,6.474476516,76.41312437,2250.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,80.0,43.0,16.0,23.55882094,71.59351368,6.657964753,66.71995467,1100.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,73.0,58.0,21.0,19.97215954,57.68272924,6.596060648,60.65171481,825.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,61.0,38.0,20.0,18.47891261,62.69503871,5.970458434,65.43835393,3425.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,68.0,41.0,16.0,21.77689322,57.80840636,6.158830619,102.0861694,2175.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,93.0,41.0,17.0,25.6217169,66.50415474,6.047906679,105.4654703,3475.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,89.0,60.0,19.0,25.19192419,66.6902901,5.913664501,78.06639649,2825.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,76.0,44.0,17.0,20.41683147,62.5542482,5.855442401,65.27798457,6100.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,72.0,60.0,25.0,18.52510753,69.0276233,5.773454729,88.10234397,1400.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,61.0,60.0,15.0,24.87502824,68.74248334,6.265564338,91.26056654,3005.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,74.0,58.0,18.0,20.03728219,56.35606753,6.727303282,109.024141,3147.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,74.0,43.0,23.0,25.95263264,61.89082199,6.325235159,99.57981207,1387.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,63.0,43.0,17.0,19.28889933,65.47050802,6.807487794,71.3195307,5025.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,99.0,36.0,20.0,20.57981887,65.34583901,6.671085817,78.34604471,1050.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,77.0,36.0,23.0,24.71417533,56.73426469,6.648725327,88.45361858,650.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,87.0,60.0,23.0,20.27317074,63.91281869,6.439071996,62.50351892,950.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,64.0,35.0,23.0,23.02038334,61.89472002,5.680361038,63.03843397,1100.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,66.0,53.0,19.0,23.09348056,60.1159381,6.033550195,65.49730729,2900.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,74.0,55.0,19.0,18.05033737,62.89366992,6.28886807,84.23613484,3150.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,77.0,57.0,21.0,24.9321581,73.80435276,6.550563823,79.74078719,1425.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,99.0,50.0,15.0,18.14710054,71.09445342,5.573286437,88.07753741,4010.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,74.0,56.0,22.0,18.28362235,66.65952796,6.829199275,80.97573281,700.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,83.0,45.0,21.0,18.83344471,58.75082029,5.716222912,79.7532896,1450.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,78.0,58.0,15.0,25.00933355,67.816568,6.528631266,62.91359494,3000.0
Maize,2019,Summer     ,Gujarat,5516.0,12676,1067.8,947428.16,2040.92,2.189,68.0,41.0,16.0,21.77689322,57.80840636,6.158830619,102.0861694,2175.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,79.0,59.0,17.0,20.37999665,63.73849998,6.644205485,108.5054416,950.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,91.0,55.0,15.0,18.09300227,72.61024172,6.376651091,78.96159541,850.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,76.0,51.0,18.0,26.16985907,71.96246617,6.247040422,79.84925393,475.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,87.0,48.0,25.0,18.65396672,61.37879671,6.656730008,93.62039175,1950.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,71.0,60.0,22.0,26.07470121,59.37147589,6.2048017,85.75692395,2500.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,90.0,57.0,24.0,18.92851916,72.80086137,6.158860284,82.34162918,1700.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,84.0,57.0,25.0,22.53510514,67.99257471,6.489040367,64.40866039,1150.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,88.0,38.0,15.0,25.08239719,65.92195844,6.455116637,62.49190812,600.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,60.0,46.0,22.0,24.89364635,65.61418761,6.625404348,87.9298085,1300.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,98.0,44.0,21.0,25.77175115,74.089114,6.524478032,107.4931917,3755.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,75.0,56.0,18.0,19.39851734,62.35750641,5.696205468,60.95197486,1182.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,86.0,55.0,21.0,21.54156232,59.64024162,6.803931519,109.7515385,2927.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,98.0,35.0,18.0,23.79746068,74.82913698,6.252797548,91.76337172,1475.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,76.0,57.0,18.0,18.9802729,74.52600826,6.092725883,94.26249353,3005.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,99.0,56.0,17.0,24.10859207,73.13112261,6.234330356,71.07562236,3147.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,87.0,48.0,25.0,18.65396672,61.37879671,6.656730008,93.62039175,1950.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,63.0,42.0,21.0,23.26237612,72.33125523,5.798423908,67.10225139,6300.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,99.0,38.0,21.0,22.88330922,71.59722446,6.352471866,67.72777298,3000.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,90.0,52.0,25.0,25.97482359,69.36385721,6.822586546,103.2234212,2100.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,68.0,40.0,19.0,26.14384005,66.20569924,6.655426355,107.2361366,750.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,60.0,57.0,24.0,18.66116213,61.55327249,6.121294041,75.03247667,4150.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,71.0,52.0,18.0,25.10787449,55.97732754,5.790770203,78.16077693,850.0
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,61.0,59.0,17.0,23.33844615,59.24580604,6.47444292,105.0083144,1300.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,75.0,53.0,18.0,20.68899915,59.4375337,6.864793607,103.651438,5400.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,99.0,36.0,20.0,20.57981887,65.34583901,6.671085817,78.34604471,1050.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,77.0,36.0,23.0,24.71417533,56.73426469,6.648725327,88.45361858,650.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,87.0,60.0,23.0,20.27317074,63.91281869,6.439071996,62.50351892,950.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,60.0,38.0,17.0,18.41932981,64.23580251,6.474476516,76.41312437,2250.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,94.0,54.0,17.0,23.39128187,61.74427165,5.871647806,107.3198135,2500.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,95.0,38.0,22.0,19.84939404,61.24500053,5.730617109,100.7689246,2000.0
Maize,2019,Summer     ,Gujarat,5516.0,12676,1067.8,947428.16,2040.92,2.189,77.0,57.0,21.0,24.9321581,73.80435276,6.550563823,79.74078719,1425.0
Maize,2019,Summer     ,Gujarat,5516.0,12676,1067.8,947428.16,2040.92,2.189,86.0,55.0,21.0,21.54156232,59.64024162,6.803931519,109.7515385,2927.0
Maize,2019,Summer     ,Gujarat,5516.0,12676,1067.8,947428.16,2040.92,2.189,74.0,56.0,22.0,18.28362235,66.65952796,6.829199275,80.97573281,700.0
Maize,2019,Summer     ,Gujarat,5516.0,12676,1067.8,947428.16,2040.92,2.189,83.0,45.0,21.0,18.83344471,58.75082029,5.716222912,79.7532896,1450.0
Maize,2019,Summer     ,Gujarat,5516.0,12676,1067.8,947428.16,2040.92,2.189,100.0,48.0,16.0,25.71895816,67.22190688,5.54990242,74.51490791,4850.0
Maize,2019,Summer     ,Gujarat,5516.0,12676,1067.8,947428.16,2040.92,2.189,79.0,51.0,16.0,25.33797709,68.49835977,6.586244581,96.46380213,4550.0
Maize,2019,Summer     ,Gujarat,5516.0,12676,1067.8,947428.16,2040.92,2.189,94.0,39.0,18.0,23.89114571,57.48775781,5.893093135,102.8301942,1900.0
Maize,2019,Summer     ,Gujarat,5516.0,12676,1067.8,947428.16,2040.92,2.189,75.0,49.0,15.0,21.53574127,71.50905983,5.918263801,102.4852929,1525.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,76.0,48.0,18.0,19.29563411,69.63481219,5.77597783,83.21030571,5400.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,61.0,41.0,17.0,25.1420613,65.26185135,6.021902237,76.68456006,2450.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,81.0,45.0,23.0,19.32666088,68.034493,6.192360003,84.22969177,5400.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,73.0,45.0,21.0,24.60532218,73.58868502,6.636803223,96.59195302,3800.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,71.0,35.0,24.0,22.27373646,59.52193158,5.826426917,67.96704792,3800.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,96.0,54.0,22.0,25.70196694,61.33450447,6.960358276,83.20711308,1750.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,99.0,39.0,18.0,19.20129357,68.30578978,6.11275104,87.85092352,750.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,62.0,48.0,20.0,21.70181447,60.47470519,6.708446922,95.71388473,850.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,86.0,37.0,16.0,20.51716779,59.21235483,5.561510732,67.61013737,1250.0
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,79.0,51.0,16.0,25.33797709,68.49835977,6.586244581,96.46380213,4550.0
